TrialNumber,PayOffFunction,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter
22,Accuracy,80,3,0.451450497,26.98842832,61.79,4,6,2.35928,3.3529,1.448325,1.789,4
23,Accuracy,80,3,0.451450497,23.24965974,83.15,4,6,2.11854,3.1803,1.343775,1.6524,4
24,Accuracy,80,3,0.451450497,28.40569416,52.08,5,7,2.59175,3.5056,1.310033333,1.7888,3
25,Accuracy,80,3,0.451450497,36.22186583,78.16,6.666666667,9,3.403133333,4.4638,1.54965,1.791,2
26,Accuracy,80,3,0.451450497,21.12079295,48.49,4,6,2.9603,4.9462,1.24085,1.7205,4
27,Accuracy,80,3,0.451450497,31.15734201,75.45,4,7,2.31384,3.9044,0.950575,1.4473,4
28,Accuracy,80,3,0.451450497,39.36908738,81.5,6.666666667,11,3.911033333,6.3481,0.76005,1.239,2
29,Accuracy,80,3,0.451450497,27.71627273,78.82,5,7,2.915725,3.7525,1.3314,1.7884,3
30,Accuracy,80,3,0.451450497,33.49,74.33,6.666666667,9,3.1442,4.1657,1.10215,1.582,2
31,Accuracy,80,3,0.451450497,27.93832714,55.8,6.666666667,9,3.969633333,4.9913,1.273,1.8555,2
32,Accuracy,80,3,0.451450497,30.05712121,75.08,4,7,2.79836,5.8789,1.240325,1.6507,4
33,Accuracy,80,3,0.451450497,29.16022945,76.32,5,6,2.7778,3.2742,1.2175,1.5816,3
34,Accuracy,80,3,0.451450497,17.61871901,47.01,10,10,5.4867,5.9173,1.5856,1.5856,1
35,Accuracy,80,3,0.451450497,42.50613779,110.91,5,8,2.5658,4.312,0.975566667,1.562,3
36,Accuracy,80,3,0.451450497,39.64476723,123.29,4,6,2.15358,2.566,1.3437,2.2005,4
47,Accuracy,120,3,0.451450497,31.51794271,82.42,10,13,4.3342,5.6076,1.9797,1.9797,1
48,Accuracy,120,3,0.451450497,26.39661253,62.03,6.666666667,8,3.152566667,3.9824,1.0657,1.6134,2
49,Accuracy,120,3,0.451450497,35.22505618,112.58,5,9,2.380075,4.2219,1.223866667,2.1251,3
50,Accuracy,120,3,0.451450497,34.96973392,63.37,6.666666667,8,3.2697,4.2117,1.2849,1.6856,2
51,Accuracy,120,3,0.451450497,30.29617711,87.55,6.666666667,9,3.3351,4.7659,1.393,2.1953,2
52,Accuracy,120,3,0.451450497,34.63236253,103.08,6.666666667,8,3.568866667,4.6877,1.4313,2.1255,2
53,Accuracy,120,3,0.451450497,30.66660422,59.7,6.666666667,10,3.1529,4.6659,0.9182,1.173,2
54,Accuracy,120,3,0.451450497,31.96066194,86.46,10,12,4.61225,5.575,2.342,2.342,1
55,Accuracy,120,3,0.451450497,29.02509474,56.1,6.666666667,9,3.583066667,5.7151,0.88365,1.2488,2
56,Accuracy,120,3,0.451450497,31.71820513,54.72,6.666666667,8,3.144433333,3.8374,0.9906,1.0265,2
57,Accuracy,120,3,0.451450497,38.84294264,87.14,10,11,4.4631,4.542,1.6105,1.6105,1
58,Accuracy,120,3,0.451450497,28.1438481,56.12,6.666666667,9,2.902933333,4.1863,0.8814,0.9544,2
59,Accuracy,120,3,0.451450497,31.28698113,85.29,6.666666667,8,4.421133333,4.9881,1.0298,1.3215,2
60,Accuracy,120,3,0.451450497,21.08217494,44.87,6.666666667,10,3.144866667,4.942,0.8084,1.0991,2
61,Accuracy,120,3,0.451450497,36.29944282,75.14,10,11,3.87445,4.8712,1.5396,1.5396,1
62,Accuracy,120,3,0.451450497,27.52014151,60.07,10,11,4.9123,4.9135,0.6649,0.6649,1
63,Accuracy,120,3,0.451450497,40.93805353,86.53,10,11,4.53885,5.0752,1.8305,1.8305,1
64,Accuracy,120,3,0.451450497,24.9192219,65.24,10,11,3.92645,4.0862,0.8099,0.8099,1
65,Accuracy,120,3,0.451450497,32.50782828,69.29,10,12,4.45165,4.4529,1.3198,1.3198,1
66,Accuracy,120,3,0.451450497,20.17307692,41.88,10,16,5.33895,6.9381,1.2463,1.2463,1
77,Accuracy,80,5,0.451450497,35.27390929,81.68,3.333333333,5,1.462883333,2.4741,1.14418,1.7872,5
78,Accuracy,80,5,0.451450497,46.2683945,127.41,2.222222222,4,1.267033333,2.1236,1.3888125,1.8572,8
79,Accuracy,80,5,0.451450497,39.32953917,87.58,2,3,1.10765,1.8408,1.317,1.8575,9
80,Accuracy,80,5,0.451450497,32.65756098,74.82,2.222222222,4,1.152166667,1.9194,1.4204125,2.1299,8
81,Accuracy,80,5,0.451450497,32.89687702,71.3,2.5,3,1.3243875,1.7412,1.5638,2.9501,7
82,Accuracy,80,5,0.451450497,34.17561969,75.05,2.857142857,6,1.587257143,2.3476,1.284833333,2.7462,6
83,Accuracy,80,5,0.451450497,38.14863475,96.29,2.5,5,1.2298375,2.0977,1.3572,2.4741,7
84,Accuracy,80,5,0.451450497,40.3144152,95.85,2.222222222,4,1.157855556,1.8166,1.9944125,4.9405,8
85,Accuracy,80,5,0.451450497,36.58685379,111.18,2,4,0.97491,1.6618,2.595444444,8.6388,9
86,Accuracy,80,5,0.451450497,33.48002401,96.76,2.222222222,4,1.149466667,1.9155,3.2866375,7.4099,8
87,Accuracy,80,5,0.451450497,34.38366435,117.39,1.428571429,3,0.830071429,2.1165,2.640915385,6.7221,13
88,Accuracy,80,5,0.451450497,25.55091869,76.76,1.428571429,4,0.776857143,1.6691,2.472707692,6.6488,13
89,Accuracy,80,5,0.451450497,25.78263058,71.06,1,3,0.504775,1.0629,2.166321053,4.533,19
90,Accuracy,80,5,0.451450497,32.4870424,76.15,1,3,0.4856,1.1659,1.896268421,3.3626,19
91,Accuracy,80,5,0.451450497,27.03476923,62.46,1,4,0.441755,0.9914,1.817721053,3.2951,19
92,Accuracy,80,5,0.451450497,25.16213043,76.02,1,3,0.512,1.1168,2.475805263,6.1664,19
93,Accuracy,80,5,0.451450497,31.86338605,94.67,0.952380952,3,0.578419048,1.3583,1.839915,2.8849,20
94,Accuracy,80,5,0.451450497,26.56335526,69.74,1.538461538,3,0.807023077,1.637,1.714391667,2.4035,12
95,Accuracy,80,5,0.451450497,30.50095293,106.82,1.333333333,4,0.680053333,1.7415,2.0512,3.6389,14
96,Accuracy,80,5,0.451450497,28.21085561,90.86,1.111111111,3,0.587861111,1.2598,1.855505882,3.9097,17
107,Accuracy,120,3,0.211221579,34.92202703,59.82,6.666666667,9,1.526633333,2.2264,0.701,0.7374,2
108,Accuracy,120,3,0.211221579,28.44677824,46.97,10,11,2.50755,2.6995,0.9566,0.9566,1
109,Accuracy,120,3,0.211221579,22.52047431,47.24,6.666666667,9,1.713833333,2.6989,0.8117,0.957,2
110,Accuracy,120,3,0.211221579,24.84647343,55.59,10,10,2.1782,2.6748,0.7372,0.7372,1
111,Accuracy,120,3,0.211221579,33.44364929,58.99,10,13,2.1653,3.1574,1.0301,1.0301,1
112,Accuracy,120,3,0.211221579,39.4884264,68.77,10,11,2.0641,2.0866,0.7378,0.7378,1
113,Accuracy,120,3,0.211221579,33.07793103,58.43,10,12,2.4548,2.745,0.8849,0.8849,1
114,Accuracy,120,3,0.211221579,13.84732456,33.24,10,11,2.4818,2.87,0.7384,0.7384,1
115,Accuracy,120,3,0.211221579,25.60435185,64.84,6.666666667,10,1.379266667,1.8156,0.9563,1.1034,2
116,Accuracy,120,3,0.211221579,23.88923404,44.15,6.666666667,10,1.625666667,2.3776,0.77205,0.881,2
117,Accuracy,120,3,0.211221579,27.59155251,57.92,10,11,2.22715,2.8468,1.322,1.322,1
118,Accuracy,120,3,0.211221579,17.87303371,35.94,10,11,1.91255,2.1411,0.8106,0.8106,1
119,Accuracy,120,3,0.211221579,29.28398058,67.45,10,12,2.07825,2.7765,1.2473,1.2473,1
120,Accuracy,120,3,0.211221579,22.20511312,48.76,10,12,2.354,3.1826,0.6635,0.6635,1
121,Accuracy,120,3,0.211221579,18.22646789,52.27,10,11,2.26785,2.425,0.8826,0.8826,1
122,Accuracy,120,3,0.211221579,27.9915,50.88,10,11,2.3069,2.4431,0.8095,0.8095,1
123,Accuracy,120,3,0.211221579,33.19897778,63.18,10,11,2.4028,2.5388,0.7387,0.7387,1
124,Accuracy,120,3,0.211221579,35.45455446,66.48,10,12,2.12565,2.6507,0.735,0.735,1
125,Accuracy,120,3,0.211221579,34.36419492,76.57,6.666666667,10,1.548566667,2.1959,0.8853,1.2514,2
126,Accuracy,120,3,0.211221579,26.38106464,67.49,6.666666667,8,1.733333333,2.3422,0.9553,1.1008,2
17,Accuracy,80,5,0.211221579,29.51625551,85.71,10,13,2.3385,2.6429,1.2407,1.2407,1
18,Accuracy,80,5,0.211221579,24.44407692,51.59,10,15,2.67965,3.6566,1.5161,1.5161,1
19,Accuracy,80,5,0.211221579,24.78667969,64.81,10,10,2.7297,2.8225,0.966,0.966,1
20,Accuracy,80,5,0.211221579,35.21097902,93.82,10,12,3.0272,3.0662,1.4454,1.4454,1
21,Accuracy,80,5,0.211221579,49.46114391,99.29,10,14,2.75795,3.357,1.6534,1.6534,1
22,Accuracy,80,5,0.211221579,34.21914634,87.46,6.666666667,12,2.105033333,3.4748,1.71965,1.927,2
23,Accuracy,80,5,0.211221579,45.60258359,123.83,5,11,1.443625,3.0225,1.590666667,1.8824,3
24,Accuracy,80,5,0.211221579,43.75521866,92.22,5,9,1.632625,2.5684,1.194633333,1.3098,3
25,Accuracy,80,5,0.211221579,37.89818792,93.26,6.666666667,10,1.913233333,3.0964,1.48125,1.8571,2
26,Accuracy,80,5,0.211221579,45.93730038,106.15,6.666666667,11,1.645033333,2.5942,1.41205,1.6514,2
27,Accuracy,80,5,0.211221579,31.01287273,95.36,5,8,1.223875,1.7835,1.194866667,1.3776,3
28,Accuracy,80,5,0.211221579,25.96049342,76.04,4,7,1.05042,1.7349,1.120275,1.445,4
29,Accuracy,80,5,0.211221579,40.10777108,103.3,4,5,1.21088,1.5731,1.051775,1.582,4
30,Accuracy,80,5,0.211221579,21.94182143,47.43,5,7,1.30605,1.8085,0.988733333,1.1028,3
31,Accuracy,80,5,0.211221579,36.40530864,81.54,5,6,1.054175,1.3787,1.081566667,1.241,3
32,Accuracy,80,5,0.211221579,31.64654676,93.06,5,6,1.261325,1.5185,1.238833333,1.3033,3
33,Accuracy,80,5,0.211221579,31.54730038,79.37,5,7,1.1999,1.3723,0.988966667,1.1712,3
34,Accuracy,80,5,0.211221579,39.415,129.41,4,7,1.16694,2.1338,1.24065,1.9252,4
35,Accuracy,80,5,0.211221579,33.27016854,105.18,2.857142857,5,0.8057,1.1976,1.116133333,1.586,6
36,Accuracy,80,5,0.211221579,25.62422925,87.49,4,5,0.83112,1.2529,0.967,1.1038,4
47,Accuracy,120,5,0.211221579,52.69178182,106.71,6.666666667,8,1.852933333,2.2393,0.8463,0.9559,2
48,Accuracy,120,5,0.211221579,58.73272,155.07,10,13,2.63665,3.0805,0.8823,0.8823,1
49,Accuracy,120,5,0.211221579,25.6979476,79.51,6.666666667,7,1.541233333,1.8866,0.77495,0.8845,2
50,Accuracy,120,5,0.211221579,82.73285246,220.14,5,11,1.39155,2.5542,1.201566667,1.9836,3
51,Accuracy,120,5,0.211221579,35.77194915,68.72,6.666666667,9,1.568,1.9363,0.9927,1.0287,2
52,Accuracy,120,5,0.211221579,41.9234375,96.73,6.666666667,10,1.6331,2.3696,1.1761,1.5411,2
53,Accuracy,120,5,0.211221579,29.70826568,61.55,5,8,1.259375,1.6125,0.957166667,1.0307,3
54,Accuracy,120,5,0.211221579,34.4728692,92.3,6.666666667,7,1.488066667,1.7345,1.21175,1.3932,2
55,Accuracy,120,5,0.211221579,37.21790997,109.42,5,8,1.416525,1.9403,1.296433333,1.6846,3
56,Accuracy,120,5,0.211221579,33.87140562,89.53,6.666666667,9,1.5572,1.8878,1.2862,1.6156,2
57,Accuracy,120,5,0.211221579,34.93776892,89.41,6.666666667,9,1.5717,1.8625,1.35675,1.685,2
58,Accuracy,120,5,0.211221579,56.23246106,121.08,5,7,1.47135,2.4153,1.345166667,1.7576,3
59,Accuracy,120,5,0.211221579,52.64590406,114.77,5,6,1.206875,1.4828,1.199433333,1.394,3
60,Accuracy,120,5,0.211221579,47.26664063,123.61,5,6,1.1508,1.3291,1.0531,1.3951,3
61,Accuracy,120,5,0.211221579,56.9753,101.16,6.666666667,8,1.254233333,1.5835,0.8836,0.9572,2
62,Accuracy,120,5,0.211221579,32.14410377,87.95,6.666666667,8,1.2292,1.3876,1.4682,1.4692,2
63,Accuracy,120,5,0.211221579,45.1162963,102.47,6.666666667,8,1.599,2.056,0.88455,0.9574,2
64,Accuracy,120,5,0.211221579,39.256,93.25,6.666666667,11,1.583733333,2.075,1.17525,1.321,2
65,Accuracy,120,5,0.211221579,50.29566406,105.23,6.666666667,9,1.767633333,2.2609,0.91985,1.1755,2
66,Accuracy,120,5,0.211221579,21.78708633,50.67,5,8,1.334125,1.6626,0.8106,0.9568,3
77,Accuracy,80,3,0.211221579,29.05605735,59.9,4,6,0.98854,1.5035,0.847975,1.4485,4
78,Accuracy,80,3,0.211221579,31.74841004,64.25,5,7,1.1259,1.5084,1.081033333,1.5833,3
79,Accuracy,80,3,0.211221579,29.66531365,55.75,5,7,1.17015,1.7903,1.2417,1.3099,3
80,Accuracy,80,3,0.211221579,39.78810811,87.34,5,6,1.5836,2.3389,0.9912,1.2422,3
81,Accuracy,80,3,0.211221579,18.1637884,45.6,4,9,1.12612,2.3943,0.64165,0.8306,4
82,Accuracy,80,3,0.211221579,27.59777778,53.72,5,8,1.242075,1.5759,0.8301,1.1731,3
83,Accuracy,80,3,0.211221579,21.06021186,62.13,5,7,1.09795,1.5571,0.784266667,1.1044,3
84,Accuracy,80,3,0.211221579,22.07223629,55.67,5,6,1.059525,1.5017,0.966866667,1.3093,3
85,Accuracy,80,3,0.211221579,26.82872093,61.7,5,5,1.1415,1.3529,1.126466667,1.1736,3
86,Accuracy,80,3,0.211221579,28.48258687,67.69,5,6,1.181825,1.7602,1.308366667,1.787,3
87,Accuracy,80,3,0.211221579,28.24229008,56.18,5,7,1.164075,1.5657,1.058233333,1.3096,3
88,Accuracy,80,3,0.211221579,18.73117647,50.62,6.666666667,8,1.2448,1.4575,1.0341,1.2387,2
89,Accuracy,80,3,0.211221579,26.29672065,53.67,5,6,1.13205,1.4799,0.853433333,1.0351,3
90,Accuracy,80,3,0.211221579,17.63148148,44.53,5,7,1.1055,1.3802,0.8976,1.1036,3
91,Accuracy,80,3,0.211221579,29.79099602,63.69,5,5,1.10435,1.3476,1.081066667,1.1047,3
92,Accuracy,80,3,0.211221579,20.39902985,57.2,5,7,1.194425,1.7063,1.1035,1.2421,3
93,Accuracy,80,3,0.211221579,21.29289593,39.18,6.666666667,9,1.378866667,1.6831,1.06975,1.1725,2
94,Accuracy,80,3,0.211221579,18.15811404,42.69,6.666666667,10,1.4287,1.5586,1.10355,1.171,2
95,Accuracy,80,3,0.211221579,26.65288136,53.62,5,5,0.9917,1.2768,1.172166667,1.3091,3
96,Accuracy,80,3,0.211221579,26.77314741,55.83,5,6,1.118725,1.5014,1.058233333,1.3089,3
107,Accuracy,80,3,0.258833158,46.88057377,100.12,20,20,5.5531,5.5531,0,0,0
108,Accuracy,80,3,0.258833158,22.23938567,62.65,5,6,1.457375,2.1065,0.8297,1.3784,3
109,Accuracy,80,3,0.258833158,31.12780928,77.82,4,5,1.41084,1.6238,1.32705,1.7918,4
110,Accuracy,80,3,0.258833158,16.96529915,41.48,5,6,1.699125,2.4601,1.195233333,1.5152,3
111,Accuracy,80,3,0.258833158,20.228125,43.5,6.666666667,9,1.8539,2.312,0.83,0.8991,2
112,Accuracy,80,3,0.258833158,25.34586572,48.87,6.666666667,8,1.8696,2.1088,1.2054,1.5136,2
113,Accuracy,80,3,0.258833158,31.58650558,85.1,6.666666667,9,1.837466667,2.1654,0.8303,0.8304,2
114,Accuracy,80,3,0.258833158,27.53102564,75.68,5,7,1.472325,1.852,1.172633333,1.4474,3
115,Accuracy,80,3,0.258833158,29.38012739,87.21,6.666666667,8,2.299733333,2.7619,0.3842,0.6237,2
116,Accuracy,80,3,0.258833158,22.30469091,54.05,6.666666667,11,1.822266667,2.3872,1.0343,1.1703,2
117,Accuracy,80,3,0.258833158,28.82391045,56.86,4,8,1.17606,2.0579,1.270425,1.5859,4
118,Accuracy,80,3,0.258833158,18.88293629,47.35,5,6,1.780975,1.9547,1.1037,1.171,3
119,Accuracy,80,3,0.258833158,27.7522093,73.59,5,8,1.682575,2.4443,1.057833333,1.3771,3
120,Accuracy,80,3,0.258833158,20.39975779,46.84,5,7,1.341575,1.9307,1.127533333,1.3107,3
121,Accuracy,80,3,0.258833158,21.77490975,44.84,5,9,1.26605,1.9365,1.103866667,1.2417,3
122,Accuracy,80,3,0.258833158,20.62813333,50.17,10,11,2.37825,3.0272,0.8293,0.8293,1
123,Accuracy,80,3,0.258833158,27.78904,78.21,5,6,1.881425,2.3515,1.059066667,1.3785,3
124,Accuracy,80,3,0.258833158,26.59095975,72.78,5,7,1.580675,2.1109,0.9902,1.3793,3
125,Accuracy,80,3,0.258833158,25.70395105,57.87,6.666666667,8,1.902766667,2.1634,1.17195,1.3783,2
126,Accuracy,80,3,0.258833158,37.70727612,60.27,6.666666667,11,1.737733333,2.5692,1.2055,1.3097,2
17,Accuracy,120,5,0.258833158,49.94464481,118.72,4,7,1.61962,2.7065,0.280575,0.5904,4
18,Accuracy,120,5,0.258833158,58.143327,120.29,2.5,9,1.4419,2.8134,0.320085714,1.1018,7
19,Accuracy,120,5,0.258833158,83.61428571,154.91,2.222222222,6,1.542466667,2.6798,0.44525,1.6108,8
20,Accuracy,120,5,0.258833158,61.17165501,134.28,3.333333333,7,1.648366667,2.5796,0.2556,0.2993,5
21,Accuracy,120,5,0.258833158,50.79047776,107.26,2,6,1.19661,2.3056,0.737911111,1.6881,9
22,Accuracy,120,5,0.258833158,42.95173077,123.66,5,14,1.4757,3.4793,1.175966667,1.7604,3
23,Accuracy,120,5,0.258833158,51.98028261,110.31,4,11,1.7327,3.2101,1.503025,2.0514,4
24,Accuracy,120,5,0.258833158,54.86300971,133.52,6.666666667,8,2.0619,2.7584,1.3961,2.4935,2
25,Accuracy,120,5,0.258833158,58.952263,130.47,10,12,3.65745,3.8255,0.7388,0.7388,1
26,Accuracy,120,5,0.258833158,53.26177778,112.92,6.666666667,12,1.8045,3.069,1.03105,1.6897,2
27,Accuracy,120,5,0.258833158,44.45525994,87.25,6.666666667,11,2.3387,3.4484,0.77335,1.2476,2
28,Accuracy,120,5,0.258833158,44.03449511,86.81,4,9,1.19134,2.6462,0.772175,1.7641,4
29,Accuracy,120,5,0.258833158,43.88062016,91.44,10,11,2.65375,3.2783,1.6862,1.6862,1
30,Accuracy,120,5,0.258833158,42.42626781,104.61,6.666666667,9,2.2719,2.7629,1.9421,2.7091,2
31,Accuracy,120,5,0.258833158,57.2220339,128.41,10,12,2.9925,3.0695,2.2717,2.2717,1
32,Accuracy,120,5,0.258833158,46.56483516,113.76,10,12,2.7144,3.3272,2.4896,2.4896,1
33,Accuracy,120,5,0.258833158,25.8765896,92.77,6.666666667,8,2.438166667,2.7048,1.0655,1.7594,2
34,Accuracy,120,5,0.258833158,52.11427481,85.05,10,14,2.8276,3.7858,1.0323,1.0323,1
35,Accuracy,120,5,0.258833158,34.45642105,65.29,10,12,3.1144,3.5618,0.9563,0.9563,1
36,Accuracy,120,5,0.258833158,46.32107362,94.98,6.666666667,8,2.296833333,2.8084,0.92075,1.1768,2
47,Accuracy,80,5,0.258833158,33.44149171,94.01,4,5,1.33066,1.7729,1.155475,1.5863,4
48,Accuracy,80,5,0.258833158,56.89470284,130.12,4,6,1.28594,1.7962,1.72765,2.1401,4
49,Accuracy,80,5,0.258833158,32.38448101,78.16,3.333333333,4,1.191333333,1.5687,1.03674,1.4481,5
50,Accuracy,80,5,0.258833158,52.06426295,136.61,2.857142857,6,1.350228571,1.9483,1.13005,1.7892,6
51,Accuracy,80,5,0.258833158,27.21287749,69.27,4,7,1.3568,2.0223,1.120625,1.4453,4
52,Accuracy,80,5,0.258833158,40.50793003,138.57,5,7,1.509875,1.9557,1.721933333,2.1327,3
53,Accuracy,80,5,0.258833158,22.11800604,55.03,4,6,1.12918,1.4191,1.3448,1.6527,4
54,Accuracy,80,5,0.258833158,38.40023041,92.95,4,6,1.5111,2.1296,1.754975,1.8596,4
55,Accuracy,80,5,0.258833158,30.30442708,75.51,4,5,1.3962,2.4273,1.3094,1.6534,4
56,Accuracy,80,5,0.258833158,43.88142857,87.98,4,7,1.25056,2.1303,1.327275,1.6547,4
57,Accuracy,80,5,0.258833158,24.55260586,63.32,4,7,1.07008,1.9349,1.12215,1.3783,4
58,Accuracy,80,5,0.258833158,23.178625,45.57,3.333333333,6,0.92125,1.37,0.96696,1.1021,5
59,Accuracy,80,5,0.258833158,25.66371324,66.35,6.666666667,9,1.704466667,2.1574,1.4823,1.6542,2
60,Accuracy,80,5,0.258833158,30.20308605,78.79,5,9,1.599675,2.1681,1.218733333,1.3782,3
61,Accuracy,80,5,0.258833158,43.05237245,93.53,4,7,1.37212,1.9755,1.481625,2.0621,4
62,Accuracy,80,5,0.258833158,23.29061828,55.79,4,7,1.39416,2.4184,1.0177,1.3777,4
63,Accuracy,80,5,0.258833158,45.50981481,105.29,4,6,1.3053,2.1794,1.515525,1.998,4
64,Accuracy,80,5,0.258833158,28.46676471,64.31,2.857142857,5,0.995628571,1.6474,1.481116667,2.0636,6
65,Accuracy,80,5,0.258833158,47.68733553,103.77,5,6,1.34835,1.7768,1.424033333,1.5162,3
66,Accuracy,80,5,0.258833158,34.15429175,62.45,3.333333333,5,1.433016667,1.874,1.29624,1.8585,5
77,Accuracy,120,3,0.258833158,31.3874359,52.27,6.666666667,9,1.878466667,1.9071,0.88355,1.3208,2
78,Accuracy,120,3,0.258833158,48.62346154,87.13,6.666666667,11,1.7623,2.8752,0.92015,0.9567,2
79,Accuracy,120,3,0.258833158,17.1754386,46.69,10,10,2.3762,2.7191,1.1748,1.1748,1
80,Accuracy,120,3,0.258833158,36.57899696,78.29,6.666666667,10,2.344566667,3.2275,0.66545,0.6659,2
81,Accuracy,120,3,0.258833158,24.77733591,50.42,10,12,2.77215,3.517,0.8117,0.8117,1
82,Accuracy,120,3,0.258833158,28.51409241,66.55,6.666666667,10,2.2559,3.2916,0.26215,0.2983,2
83,Accuracy,120,3,0.258833158,34.86942708,80.75,5,7,2.0128,3.2346,0.859333333,1.3218,3
84,Accuracy,120,3,0.258833158,81.04979592,166.2,10,14,3.1909,3.6504,1.1769,1.1769,1
85,Accuracy,120,3,0.258833158,23.18774929,48.56,5,9,1.909875,2.9236,0.615433333,1.1034,3
86,Accuracy,120,3,0.258833158,37.99960961,80.52,6.666666667,10,2.4069,3.0945,0.6277,0.8103,2
87,Accuracy,120,3,0.258833158,39.64946844,92.19,5,9,1.554175,2.3557,0.665366667,1.1048,3
88,Accuracy,120,3,0.258833158,39.92909774,69.89,10,11,2.88955,3.2998,0.9562,0.9562,1
89,Accuracy,120,3,0.258833158,31.68092857,56.12,6.666666667,11,1.970233333,3.5002,0.738,0.884,2
90,Accuracy,120,3,0.258833158,36.34525253,83.39,10,10,3.29605,3.5527,0.5912,0.5912,1
91,Accuracy,120,3,0.258833158,32.38023179,66.72,6.666666667,9,2.1128,2.5329,0.84685,1.1756,2
92,Accuracy,120,3,0.258833158,16.4290301,52.77,6.666666667,10,2.172433333,2.8351,0.48175,0.592,2
93,Accuracy,120,3,0.258833158,32.08971326,62.52,6.666666667,11,2.123033333,3.6031,0.51845,0.6639,2
94,Accuracy,120,3,0.258833158,27.883,92.1,6.666666667,11,2.012166667,2.3599,0.88335,1.3948,2
95,Accuracy,120,3,0.258833158,33.53426621,60.75,5,9,1.56025,2.3891,0.444766667,0.5895,3
96,Accuracy,120,3,0.258833158,43.63452899,80.59,6.666666667,10,1.986566667,2.8164,0.48115,0.7367,2
107,Accuracy,80,5,0.226100263,39.39792049,90.92,5,9,1.52385,2.1358,1.286766667,1.5844,3
108,Accuracy,80,5,0.226100263,45.54444099,110.49,5,5,1.516325,1.7803,1.2181,1.3091,3
109,Accuracy,80,5,0.226100263,31.42690184,76.34,5,8,1.5363,1.9288,1.263266667,1.5143,3
110,Accuracy,80,5,0.226100263,29.17765886,70.06,5,6,1.353725,1.6027,1.3094,1.5832,3
111,Accuracy,80,5,0.226100263,24.78515358,64.17,5,8,1.382675,1.8084,1.219366667,1.379,3
112,Accuracy,80,5,0.226100263,41.6749375,84.82,5,7,1.548075,2.3298,1.058033333,1.2417,3
113,Accuracy,80,5,0.226100263,32.98351792,85.37,5,6,1.366875,1.501,1.423,1.6507,3
114,Accuracy,80,5,0.226100263,34.35786232,71.2,5,7,1.24725,1.7053,1.172166667,1.241,3
115,Accuracy,80,5,0.226100263,23.94812883,60.85,5,6,1.573125,2.0469,1.103233333,1.3083,3
116,Accuracy,80,5,0.226100263,41.38576,81.51,6.666666667,7,1.594033333,1.7044,1.5476,1.6498,2
117,Accuracy,80,5,0.226100263,45.701,118.59,5,7,1.372,2.0225,1.489766667,1.9941,3
118,Accuracy,80,5,0.226100263,19.64167247,64.21,5,8,1.3487,1.6015,1.035466667,1.2402,3
119,Accuracy,80,5,0.226100263,45.69330508,101.18,4,5,1.2389,1.4733,1.3607,1.8565,4
120,Accuracy,80,5,0.226100263,26.81325714,73.15,3.333333333,6,0.975816667,1.3731,1.18614,1.6514,5
121,Accuracy,80,5,0.226100263,34.27187817,94.81,3.333333333,5,1.104783333,1.5944,1.35016,1.5805,5
122,Accuracy,80,5,0.226100263,35.40570093,88.07,5,10,1.467175,1.9811,1.354333333,1.4476,3
123,Accuracy,80,5,0.226100263,41.91151261,100.2,3.333333333,6,1.029883333,1.5518,1.10364,1.4459,5
124,Accuracy,80,5,0.226100263,31.64144172,83.79,5,8,1.5096,1.9217,1.377366667,1.7202,3
125,Accuracy,80,5,0.226100263,42.31706044,91.52,4,5,1.28578,1.8544,1.327425,1.5839,4
126,Accuracy,80,5,0.226100263,28.5735034,84.68,5,8,1.385125,1.8263,1.2404,1.6519,3
17,Accuracy,120,3,0.226100263,32.14563218,86.54,5,12,1.759925,3.0134,1.0043,1.8311,3
18,Accuracy,120,3,0.226100263,28.27622837,64.89,10,12,3.2386,3.3643,0.5908,0.5908,1
19,Accuracy,120,3,0.226100263,38.31925532,58.68,6.666666667,11,1.9355,2.7155,0.95625,1.7598,2
20,Accuracy,120,3,0.226100263,18.98247863,43.19,10,13,2.62095,3.3187,0.5186,0.5186,1
21,Accuracy,120,3,0.226100263,19.68318182,39,10,11,2.65025,2.897,0.5174,0.5174,1
22,Accuracy,120,3,0.226100263,22.5517284,47.62,10,15,2.6915,3.6679,0.8087,0.8087,1
23,Accuracy,120,3,0.226100263,52.99898734,76.61,20,20,5.3994,5.3994,0,0,0
24,Accuracy,120,3,0.226100263,36.71989071,75.78,20,20,4.0691,4.0691,0,0,0
25,Accuracy,120,3,0.226100263,28.92964602,74.76,20,20,5.1466,5.1466,0,0,0
26,Accuracy,120,3,0.226100263,36.85331818,57.42,20,20,4.9692,4.9692,0,0,0
27,Accuracy,120,3,0.226100263,26.70932886,63.24,6.666666667,12,2.103133333,3.1145,0.8114,1.1041,2
28,Accuracy,120,3,0.226100263,58.2175,119.15,10,13,2.9377,4.2289,2.2702,2.2702,1
29,Accuracy,120,3,0.226100263,25.94242063,43.22,10,11,2.675,3.1721,1.1759,1.1759,1
30,Accuracy,120,3,0.226100263,23.1233123,46.93,10,12,3.4394,3.4637,1.3936,1.3936,1
31,Accuracy,120,3,0.226100263,22.77238971,52.68,10,12,2.86335,3.2389,1.4678,1.4678,1
