,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,TrialNumber,prediction,is_test
649,80,3,0.184142105,55.26120603,96.97,20.0,20,4.4463,4.4463,0.0,0.0,0,2.207456578237072,Speed,116,Speed,False
454,80,3,0.38419394700000004,27.17565359,59.14,10.0,11,3.3044,3.3494,1.2422,1.2422,1,0.6954138719561183,Speed,61,Speed,False
19,80,3,0.308553684,26.38741742,66.79,10.0,12,3.589,3.7119999999999997,1.5824,1.5824,1,0.9938963159804377,Speed,126,Speed,False
133,80,3,0.197858158,30.5462766,65.87,20.0,20,4.1955,4.1955,0.0,0.0,0,9.897910865008658,Speed,60,Speed,False
137,80,3,0.197858158,38.97151376,71.56,20.0,20,4.9451,4.9451,0.0,0.0,0,8.513483017868229,Speed,64,Speed,False
392,80,3,0.31691631600000003,29.22389474,77.8,4.0,6,1.51424,2.1226,0.8643,1.2415,4,-1.105586960440199,Speed,89,Accuracy,False
122,80,3,0.197858158,65.09880952,102.61,20.0,20,6.1079,6.1079,0.0,0.0,0,4.613204127314,Speed,49,Speed,False
506,80,3,0.286344211,42.35891239,76.94,6.666666667,9,2.3295,3.5429,0.9327,1.3783,2,0.9995120940293081,Speed,23,Speed,False
310,80,3,0.469810526,39.26445076,90.37,5.0,8,2.854475,4.0108,1.1965333329999999,1.3119,3,1.3710655325770578,Speed,87,Speed,False
16,80,3,0.308553684,14.65613559,40.7,6.666666667,8,2.0366,2.8141,0.89725,0.9648,2,-0.3028147452600276,Speed,123,Accuracy,False
577,80,3,0.264108158,30.11789256,51.44,20.0,20,5.8721,5.8721,0.0,0.0,0,12.80116485279582,Speed,124,Speed,False
442,80,3,0.38419394700000004,23.45850153,60.64,10.0,11,3.514,3.617,1.653,1.653,1,0.24832002331659098,Speed,49,Speed,False
753,80,3,0.18430421100000002,43.57888298,70.73,20.0,20,4.5081,4.5081,0.0,0.0,0,6.572440542056471,Speed,30,Speed,False
315,80,3,0.469810526,30.9314711,76.26,5.0,9,3.178275,5.1617,0.852866667,1.3109,3,2.195843586822556,Speed,92,Speed,False
750,80,3,0.18430421100000002,34.02365385,60.45,20.0,20,4.6763,4.6763,0.0,0.0,0,11.15797571686481,Speed,27,Speed,False
380,80,3,0.31691631600000003,15.15191781,42.92,4.0,6,1.42036,2.1276,0.914375,1.2385,4,-0.16986326169957344,Speed,77,Accuracy,False
387,80,3,0.31691631600000003,27.97155673,69.75,4.0,7,1.4289,3.0046,1.137525,1.5824,4,-0.5738881213883431,Speed,84,Accuracy,False
384,80,3,0.31691631600000003,24.53272727,47.87,3.333333333,7,1.175116667,2.1542,0.85646,1.3089,5,-1.783145121621681,Speed,81,Accuracy,False
569,80,3,0.264108158,36.646018100000006,60.75,20.0,20,4.9973,4.9973,0.0,0.0,0,10.922486642752844,Speed,116,Speed,False
386,80,3,0.31691631600000003,24.83723618,69.76,4.0,6,1.5153,2.33,1.154375,1.5832,4,-1.2914828875111333,Speed,83,Accuracy,False
948,80,3,0.382399459,37.8660217,92.97,5.0,8,2.9484,4.6908,1.560133333,1.7875,3,1.3514228450094947,Speed,85,Speed,False
740,80,3,0.18430421100000002,37.56130435,68.82,10.0,19,2.72635,4.1885,0.9001,0.9001,1,0.8921761582897201,Speed,17,Speed,False
1216,120,5,0.223630789,31.59458204,92.46,6.666666667,8,2.162833333,2.7226,1.42665,1.6076,2,-0.6547421688526605,Accuracy,123,Accuracy,False
1537,120,5,0.451450497,30.63754348,77.06,2.857142857,5,1.1871,1.8233,1.1851,2.0461,6,-1.738382902587377,Accuracy,124,Accuracy,False
1651,120,5,0.211221579,56.23246106,121.08,5.0,7,1.47135,2.4153,1.345166667,1.7576,3,-0.2944654794760395,Accuracy,58,Accuracy,False
1712,120,5,0.258833158,43.88062016,91.44,10.0,11,2.65375,3.2783,1.6862,1.6862,1,-0.2985557353985504,Accuracy,29,Accuracy,False
1095,120,5,0.254892354,42.53747967,90.85,2.857142857,4,0.6375,0.7879,-1.103366667,0.8111,5,-4.018008846519787,Accuracy,62,Accuracy,False
1645,120,5,0.211221579,41.9234375,96.73,6.666666667,10,1.6331,2.3696,1.1761,1.5411,2,-1.0265867067732897,Accuracy,52,Accuracy,False
1460,120,5,0.403017105,41.24214602,104.7,5.0,7,2.622275,3.6055,0.17800000000000002,0.2261,3,1.0958047738858978,Accuracy,17,Speed,False
1703,120,5,0.258833158,61.17165501,134.28,3.333333333,7,1.648366667,2.5796,0.2556,0.2993,5,0.3576992644615329,Accuracy,20,Speed,False
1840,120,5,0.28958236800000003,39.111008899999995,73.55,6.666666667,9,2.3209,2.7621,1.24725,1.4669,2,-1.0002481564882562,Accuracy,107,Accuracy,False
1430,120,5,0.442727895,26.32564612,65.35,3.333333333,6,1.70895,2.9768,1.17456,2.0492,5,-0.999204529079579,Accuracy,87,Accuracy,False
1650,120,5,0.211221579,34.93776892,89.41,6.666666667,9,1.5717,1.8625,1.35675,1.685,2,-1.5424176218068002,Accuracy,57,Accuracy,False
1423,120,5,0.442727895,39.19828185,109.52,3.333333333,5,1.675883333,2.2115,1.27654,2.1967,5,-0.17786109284148788,Accuracy,80,Accuracy,False
1479,120,5,0.403017105,47.26351515,103.93,4.0,5,2.01444,2.5183,1.157025,1.5406,4,-0.2751052971693948,Accuracy,36,Accuracy,False
1474,120,5,0.403017105,65.27842105,137.8,4.0,6,2.299,2.7013,1.504525,2.1263,4,-0.5206543494831224,Accuracy,31,Accuracy,False
1191,120,5,0.27560500000000004,43.31883803,103.65,5.0,7,1.235475,1.8557,1.4919,1.8337,3,-1.16691140036237,Accuracy,88,Accuracy,False
1476,120,5,0.403017105,53.49417279,113.78,4.0,7,2.1493599999999997,2.6304,1.595375,2.7099,4,-0.6838368540587938,Accuracy,33,Accuracy,False
988,120,5,0.387901155,63.61998342,130.6,6.666666667,11,2.9359666669999998,4.7989999999999995,8.64915,16.2718,2,-9.891458309206442,Accuracy,25,Accuracy,False
1470,120,5,0.403017105,38.88431304,103.49,4.0,5,2.33454,3.0989,1.484825,2.6359,4,0.5729317104972877,Accuracy,27,Speed,False
1080,120,5,0.254892354,20.4493633,67.28,3.333333333,5,0.767383333,1.1734,0.79632,1.1042,5,-1.1027085074069323,Accuracy,47,Accuracy,False
1185,120,5,0.27560500000000004,35.29875,72.28,6.666666667,9,1.854333333,2.2667,1.21395,1.3978,2,-1.085714514385396,Accuracy,82,Accuracy,False
1836,120,5,0.226100263,33.96144295,79.8,6.666666667,8,2.0552666669999997,2.4341,0.91735,1.0995,2,-1.1656955727183185,Accuracy,93,Accuracy,False
1652,120,5,0.211221579,52.64590406,114.77,5.0,6,1.206875,1.4828,1.199433333,1.3940000000000001,3,-1.6749057265522493,Accuracy,59,Accuracy,False
1833,120,5,0.226100263,35.17330612,78.88,6.666666667,7,1.6104,1.9092,1.0288,1.1745,2,-1.704091734407731,Accuracy,90,Accuracy,False
1824,120,5,0.226100263,30.90828671,107.93,6.666666667,8,1.954866667,2.2609,0.91985,1.1018,2,-1.0001686503553897,Accuracy,81,Accuracy,False
296,120,5,0.469810526,61.12553223,178.47,4.0,6,2.74136,4.1511,1.7530000000000001,2.83,4,0.9997608141822285,Speed,63,Speed,False
589,120,5,0.264108158,31.50700704,112.24,10.0,11,3.14175,3.4505,0.665,0.665,1,0.4203753024666117,Speed,26,Speed,False
731,120,5,0.18430421100000002,44.28341463,68.83,20.0,20,4.5360000000000005,4.5360000000000005,0.0,0.0,0,2.0961107676931814,Speed,118,Speed,False
488,120,5,0.286344211,56.99552632,124.34,5.0,9,1.56255,2.356,0.6654,1.1774,3,0.6213084286805599,Speed,115,Speed,False
