,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,prediction,is_test
998,120,5,0.387901155,37.66210421,116.27,6.666666667,11,2.7779,4.1605,5.19115,5.5665,2,-0.3235285863380497,Accuracy,Accuracy,False
1469,120,5,0.403017105,42.81873786,84.26,4.0,6,1.98996,2.4028,1.796675,2.4169,4,-1.2451069863651512,Accuracy,Accuracy,False
1215,120,5,0.223630789,53.35412338,110.48,6.666666667,9,2.1467333330000002,2.5396,1.5003,1.6103,2,-0.3594475389991132,Accuracy,Accuracy,False
1093,120,5,0.254892354,35.88474747,75.46,2.857142857,5,0.745742857,1.2944,0.675466667,0.955,6,-2.097363335658194,Accuracy,Accuracy,False
1836,120,5,0.226100263,33.96144295,79.8,6.666666667,8,2.0552666669999997,2.4341,0.91735,1.0995,2,-0.9675522665780747,Accuracy,Accuracy,False
1716,120,5,0.258833158,25.8765896,92.77,6.666666667,8,2.438166667,2.7048,1.0655,1.7594,2,-0.8121486886368459,Accuracy,Accuracy,False
1835,120,5,0.226100263,40.24275168,88.53,6.666666667,9,1.9135,2.1649,1.75835,2.1945,2,-1.0437623043114783,Accuracy,Accuracy,False
1658,120,5,0.211221579,50.29566406,105.23,6.666666667,9,1.767633333,2.2609,0.91985,1.1755,2,-0.46634389806398957,Accuracy,Accuracy,False
1463,120,5,0.403017105,68.29639442,148.42,5.0,6,2.687025,3.3375,1.345933333,1.5408,3,0.5430057731429727,Accuracy,Speed,False
1823,120,5,0.226100263,41.75565789,90.58,10.0,12,2.3901,2.4411,1.0287,1.0287,1,-0.21623842443545271,Accuracy,Accuracy,False
1471,120,5,0.403017105,53.52179577,122.8,4.0,7,2.19902,3.1799,1.885825,2.2693,4,0.014020603138881427,Accuracy,Speed,False
1524,120,5,0.451450497,31.00658635,74.91,1.176470588,4,0.545505882,1.5951,1.49828125,3.0695,16,-1.5642434843333533,Accuracy,Accuracy,False
1525,120,5,0.451450497,40.16227929,88.21,1.25,4,0.5135375,1.1454,1.21786,3.2894,15,-2.57313752191191,Accuracy,Accuracy,False
1523,120,5,0.451450497,34.741544399999995,97.65,1.333333333,3,0.7158,1.6879,1.579328571,2.8491,14,-1.9591764565955074,Accuracy,Accuracy,False
1205,120,5,0.223630789,26.76539249,68.14,6.666666667,7,1.9401333330000001,2.1598,1.24575,1.2459,2,-1.4627516446211004,Accuracy,Accuracy,False
1828,120,5,0.226100263,59.06263636,123.51,10.0,12,2.2644,2.4898,1.2498,1.2498,1,-0.002185490830235892,Accuracy,Accuracy,False
1431,120,5,0.442727895,37.84594128,89.3,3.333333333,7,1.8217833330000002,3.1564,1.6566599999999998,2.1249,5,-0.12133784313504492,Accuracy,Accuracy,False
1437,120,5,0.442727895,36.86210191,116.74,3.333333333,4,1.4844333330000001,2.1958,1.26206,1.6865,5,-0.9928141563672099,Accuracy,Accuracy,False
1433,120,5,0.442727895,49.29802013,137.44,2.857142857,5,1.508928571,2.325,1.7487,2.4203,6,-0.7625836513292867,Accuracy,Accuracy,False
1465,120,5,0.403017105,74.2655298,156.26,4.0,6,2.6842599999999996,4.6302,0.736225,1.1748,4,1.6773043133193326,Accuracy,Speed,False
1086,120,5,0.254892354,39.84699324,93.64,2.857142857,3,0.690471429,1.3709,0.8825,1.1738,6,-2.206482857110693,Accuracy,Accuracy,False
1216,120,5,0.223630789,31.59458204,92.46,6.666666667,8,2.162833333,2.7226,1.42665,1.6076,2,-0.7162576615594318,Accuracy,Accuracy,False
1252,120,3,0.223630789,33.43917695,69.22,10.0,12,2.73115,3.8360000000000003,1.0288,1.0288,1,-0.8406804230240752,Accuracy,Accuracy,False
1886,120,3,0.28958236800000003,31.71718447,113.05,10.0,13,3.36835,4.0314,1.1741,1.1741,1,-1.0919666798238197,Accuracy,Accuracy,False
1890,120,3,0.28958236800000003,63.04678571,84.93,20.0,20,5.7945,5.7945,0.0,0.0,0,0.8874296920622626,Accuracy,Speed,False
1606,120,3,0.211221579,33.07793103,58.43,10.0,12,2.4548,2.745,0.8849,0.8849,1,-1.3931605194635424,Accuracy,Accuracy,False
1033,120,3,0.387901155,28.63652027,55.98,5.0,7,2.247075,3.3334,5.084066667,9.5556,3,-2.0864795378444043,Accuracy,Accuracy,False
1047,120,3,0.254892354,21.68812274,54.41,6.666666667,9,1.9775,2.8664,0.5895,0.662,2,-1.7914577971115406,Accuracy,Accuracy,False
1052,120,3,0.254892354,25.87004255,43.55,20.0,20,5.3721,5.3721,0.0,0.0,0,1.0718088035279223,Accuracy,Speed,False
1510,120,3,0.403017105,42.96820313,89.2,6.666666667,9,2.744633333,4.0415,1.1379,1.2473,2,-0.6810567038759174,Accuracy,Accuracy,False
1152,120,3,0.27560500000000004,29.32127841,67.36,10.0,11,3.8930000000000002,3.9996,1.1738,1.1738,1,-0.939536093230565,Accuracy,Accuracy,False
1795,120,3,0.226100263,32.41804167,61.93,10.0,11,2.589,2.5918,0.8094,0.8094,1,-1.6589783462802572,Accuracy,Accuracy,False
1881,120,3,0.28958236800000003,39.30352518,82.59,10.0,14,2.9902,3.4966,1.173,1.173,1,-0.533138806193385,Accuracy,Accuracy,False
1250,120,3,0.223630789,39.40291339,68.39,10.0,12,2.8574,3.7604,1.0999,1.0999,1,-0.9618942842923772,Accuracy,Accuracy,False
1289,120,3,0.40496973700000005,18.50058252,39.36,10.0,15,3.4737,5.5418,0.8097,0.8097,1,-0.002281381225195389,Accuracy,Accuracy,False
1144,120,3,0.27560500000000004,19.7605298,45.34,10.0,11,3.2306,3.3425,1.3197,1.3197,1,-1.1045064167226357,Accuracy,Accuracy,False
1898,120,3,0.28958236800000003,20.26838129,49.23,10.0,12,3.0159,4.0056,1.0292,1.0292,1,-0.805106695123861,Accuracy,Accuracy,False
1570,120,3,0.451450497,38.84294264,87.14,10.0,11,4.4631,4.542,1.6105,1.6105,1,-0.3801846065908805,Accuracy,Accuracy,False
1025,120,3,0.387901155,27.06060662,73.88,5.0,8,2.33365,4.0081,3.7979,3.9466,3,-0.9991023430445622,Accuracy,Accuracy,False
1042,120,3,0.254892354,40.31196226,76.02,6.666666667,11,1.811366667,3.0486,0.8817,1.1737,2,-1.2629206771518895,Accuracy,Accuracy,False
1786,120,3,0.226100263,52.99898734,76.61,20.0,20,5.3994,5.3994,0.0,0.0,0,0.9356473004373882,Accuracy,Speed,False
1258,120,3,0.223630789,23.853759399999998,60.63,10.0,11,2.8513,3.8245,1.1744,1.1744,1,-1.0900590094346327,Accuracy,Accuracy,False
1395,120,3,0.442727895,21.74796574,76.36,5.0,9,2.4041,4.1133,1.3931,2.4163,3,-0.7021518704689171,Accuracy,Accuracy,False
1026,120,3,0.387901155,25.62638149,57.22,5.0,7,2.151725,2.7436,8.3636,14.584000000000001,3,-2.0719937002789877,Accuracy,Accuracy,False
1892,120,3,0.28958236800000003,23.44815261,46.43,20.0,20,5.7007,5.7007,0.0,0.0,0,1.091961501875069,Accuracy,Speed,False
1895,120,3,0.28958236800000003,18.36572954,44.34,20.0,20,6.4992,6.4992,0.0,0.0,0,0.9952085270248361,Accuracy,Speed,False
81,80,5,0.197858158,28.60691318,72.3,6.666666667,12,2.0892,3.702,1.17175,1.3086,2,1.1991845646356367,Speed,Speed,False
819,80,5,0.39416947399999996,85.59485861,149.13,6.666666667,8,2.7628,3.8889,1.04095,1.4569999999999999,2,2.6943604132928343,Speed,Speed,False
342,80,5,0.31691631600000003,28.15819477,80.04,5.0,10,1.8279,2.5803,2.359033333,2.7465,3,0.20631514095749282,Speed,Speed,False
401,80,5,0.38419394700000004,36.39611111,76.95,6.666666667,8,2.0531333330000003,2.5141,1.2402,1.5813,2,-0.18509512200011358,Speed,Accuracy,False
88,80,5,0.197858158,32.5389521,104.24,5.0,6,1.59155,1.8506,1.2162,1.7851,3,-0.14176895102649922,Speed,Accuracy,False
697,80,5,0.184142105,27.79039823,59.81,10.0,12,2.38975,2.5411,0.8989,0.8989,1,0.1033640416991446,Speed,Speed,False
809,80,5,0.39416947399999996,54.29801034,123.96,5.0,10,2.01575,3.889,0.876133333,1.2415,3,2.674993407734128,Speed,Speed,False
805,80,5,0.39416947399999996,55.13198433,104.48,6.666666667,11,2.695733333,4.216,1.17305,1.3802,2,2.2980243599749954,Speed,Speed,False
901,80,5,0.382399459,81.51740741,211.42,6.666666667,16,3.6852333330000002,7.5843,2.47565,2.7524,2,1.780060760098344,Speed,Speed,False
402,80,5,0.38419394700000004,62.47285714,136.27,6.666666667,8,2.119966667,2.5886,2.21695,3.1917,2,0.6122090411327079,Speed,Speed,False
906,80,5,0.382399459,36.63732301,81.32,5.0,9,2.277425,3.1499,1.4231333330000002,2.0616,3,0.6995399052742712,Speed,Speed,False
919,80,5,0.382399459,37.7740885,96.3,2.857142857,5,1.2400285709999999,2.3737,2.130033333,2.5405,6,-0.37330772918664223,Speed,Accuracy,False
613,80,5,0.264108158,50.24196923,86.32,6.666666667,8,2.2359999999999998,2.7084,1.1378,1.2397,2,-0.04050322387524119,Speed,Accuracy,False
556,80,5,0.286344211,40.77844311,95.02,5.0,6,1.6395,1.7222,0.966566667,1.3091,3,-0.38439892041650836,Speed,Accuracy,False
557,80,5,0.286344211,36.17766871,75.64,6.666666667,9,2.253566667,2.705,1.1042,1.2404,2,0.14650993283363078,Speed,Speed,False
224,80,5,0.393889211,41.75094737,125.03,2.222222222,5,1.258844444,2.3482,1.61725,2.6779,8,0.3637227899879534,Speed,Speed,False
804,80,5,0.39416947399999996,44.31608974,102.27,5.0,10,2.505025,4.6218,0.8979,1.3765,3,3.0129917138843965,Speed,Speed,False
233,80,5,0.393889211,36.18915808,84.44,2.857142857,5,1.172771429,1.6659,2.542566667,4.598,6,-1.6847635233750609,Speed,Accuracy,False
902,80,5,0.382399459,46.37670841,144.9,4.0,6,1.9389,2.5721,2.436425,3.0164,4,0.430928842723695,Speed,Speed,False
341,80,5,0.31691631600000003,38.81142566,105.54,4.0,7,1.72406,3.2056,2.04505,3.3624,4,0.9166405834928426,Speed,Speed,False
225,80,5,0.393889211,34.15678161,107.32,2.222222222,4,1.204388889,1.9157,1.2495125,1.7197,8,-0.14774295588971853,Speed,Accuracy,False
615,80,5,0.264108158,42.41661499,104.64,6.666666667,8,2.7048333330000003,2.88,1.27545,1.8582,2,0.9992275121080709,Speed,Speed,False
782,80,5,0.18430421100000002,31.36069892,83.4,20.0,20,4.1257,4.1257,0.0,0.0,0,2.7812413758696337,Speed,Speed,False
44,80,5,0.308553684,36.03432258,108.21,4.0,6,1.7708,2.405,1.3769,1.5814,4,0.5556214694188455,Speed,Speed,False
831,120,3,0.39416947399999996,31.81020992,69.06,6.666666667,15,3.7349666669999997,8.2959,1.9083,2.713,2,2.170163293588992,Speed,Speed,False
834,120,3,0.39416947399999996,35.08520833,72.62,10.0,14,4.97615,6.7332,0.8106,0.8106,1,1.0657733777994807,Speed,Speed,False
884,120,3,0.382399459,26.85062814,84.68,6.666666667,17,2.848633333,6.8128,1.6123,1.8312,2,2.160745611490377,Speed,Speed,False
423,120,3,0.38419394700000004,27.49997312,78.55,10.0,12,3.9761,4.0632,2.3446,2.3446,1,-0.6444984899678659,Speed,Accuracy,False
832,120,3,0.39416947399999996,47.59300481,110.91,10.0,11,4.90925,5.612,1.1025,1.1025,1,0.8185638634892101,Speed,Speed,False
707,120,3,0.184142105,15.307,32.54,20.0,20,4.2136,4.2136,0.0,0.0,0,1.0161918745814162,Speed,Speed,False
71,120,3,0.308553684,26.912825399999996,60.76,10.0,11,3.4641,3.5619,1.1726,1.1726,1,-1.1509874222330083,Speed,Accuracy,False
105,120,3,0.197858158,29.75182222,61.7,10.0,20,2.50535,4.4245,0.4437,0.4437,1,1.2719241431284516,Speed,Speed,False
710,120,3,0.184142105,32.96617801,71.62,20.0,20,4.2728,4.2728,0.0,0.0,0,0.8380190508844478,Speed,Speed,False
73,120,3,0.308553684,24.5920202,54.16,10.0,13,3.26425,3.7439,1.0291,1.0291,1,-0.634917182567726,Speed,Accuracy,False
824,120,3,0.39416947399999996,33.33556364,119.48,10.0,13,6.5334,8.4719,0.8106,0.8106,1,3.271630623957101,Speed,Speed,False
201,120,3,0.393889211,45.20171492,110.25,5.0,9,2.322325,3.8329,1.2709333329999999,2.7053,3,-0.8201191395488578,Speed,Accuracy,False
202,120,3,0.393889211,33.99616162,62.88,6.666666667,12,2.862,4.9995,1.0658,1.6868,2,-0.2903822405861476,Speed,Accuracy,False
211,120,3,0.393889211,28.43687345,72.98,6.666666667,13,2.937233333,5.5029,0.95595,1.3946,2,0.6097188372089093,Speed,Speed,False
323,120,3,0.31691631600000003,39.09326087,92.57,20.0,20,6.5007,6.5007,0.0,0.0,0,1.2121818326483051,Speed,Speed,False
526,120,3,0.286344211,27.91020478,57.63,10.0,11,3.32945,3.6414,0.2996,0.2996,1,-1.2449817819895017,Speed,Accuracy,False
69,120,3,0.308553684,20.05379822,44.96,6.666666667,7,2.2625666669999998,2.4098,1.51235,1.5618,2,-2.093424074603142,Speed,Accuracy,False
775,120,3,0.18430421100000002,23.27835052,44.94,20.0,20,6.6425,6.6425,0.0,0.0,0,0.9993734547719058,Speed,Speed,False
333,120,3,0.31691631600000003,31.9931457,59.64,20.0,20,7.0487,7.0487,0.0,0.0,0,1.21817427365648,Speed,Speed,False
714,120,3,0.184142105,31.90312169,69.86,20.0,20,4.1954,4.1954,0.0,0.0,0,0.844092428922643,Speed,Speed,False
522,120,3,0.286344211,44.9892,93.0,10.0,11,3.44005,3.8435,0.2268,0.2268,1,-0.46950199408342286,Speed,Accuracy,False
639,120,3,0.264108158,31.62523132,67.26,20.0,20,6.4964,6.4964,0.0,0.0,0,1.24708690479725,Speed,Speed,False
249,120,3,0.469810526,50.56539192,94.79,20.0,20,10.0396,10.0396,0.0,0.0,0,1.9734435300275734,Speed,Speed,False
894,120,3,0.382399459,41.59890351,87.04,6.666666667,14,3.2853,7.1281,1.35585,1.3940000000000001,2,2.0806175152117774,Speed,Speed,False
1135,80,5,0.27560500000000004,28.24313316,87.05,2.222222222,3,0.6701,1.0459,1.0519875,1.4444,8,-1.4438393179973374,Accuracy,Accuracy,False
1317,80,5,0.40496973700000005,29.06795775,76.29,1.8181818180000002,4,0.557963636,1.1195,1.0046899999999999,1.3781,10,-1.3567353050992708,Accuracy,Accuracy,False
1915,80,5,0.28958236800000003,39.00938338,94.73,5.0,6,1.723575,2.3563,1.6087333330000002,2.2039,3,-0.18827815560097605,Accuracy,Accuracy,False
1008,80,5,0.387901155,42.40985047,117.83,6.666666667,8,3.0348,3.7815,5.03285,5.06,2,0.08379780773396561,Accuracy,Speed,False
1267,80,5,0.223630789,43.60853521,90.6,6.666666667,9,2.238666667,2.4042,2.09545,2.334,2,-0.23456430612224466,Accuracy,Accuracy,False
1273,80,5,0.223630789,34.76979943,76.82,5.0,6,1.5155,2.3846,2.0840333330000003,2.3346,3,-1.0774246782453858,Accuracy,Accuracy,False
1739,80,5,0.258833158,34.15429175,62.45,3.333333333,5,1.433016667,1.874,1.29624,1.8585,5,-1.6042053945480959,Accuracy,Accuracy,False
1376,80,5,0.442727895,38.55478849,116.15,2.857142857,6,1.4929428569999998,2.3322,1.66335,2.4049,6,0.5117052584699948,Accuracy,Speed,False
1272,80,5,0.223630789,41.10201807,163.43,5.0,5,1.49785,1.8238,1.5035666669999999,2.5096,3,-0.1724752675732404,Accuracy,Accuracy,False
1737,80,5,0.258833158,28.46676471,64.31,2.857142857,5,0.9956285709999999,1.6474,1.4811166669999998,2.0636,6,-1.4183199743841826,Accuracy,Accuracy,False
1305,80,5,0.40496973700000005,34.30246781,83.56,2.5,4,0.9060625,1.9481,1.3766428569999998,1.7879,7,-0.9186028110143454,Accuracy,Accuracy,False
1721,80,5,0.258833158,56.89470284,130.12,4.0,6,1.2859399999999999,1.7962,1.72765,2.1401,4,-0.08151114517334435,Accuracy,Accuracy,False
1624,80,5,0.211221579,49.46114391,99.29,10.0,14,2.75795,3.3569999999999998,1.6534,1.6534,1,1.4313677252611186,Accuracy,Speed,False
1365,80,5,0.442727895,25.61271053,69.74,1.428571429,3,0.687371429,1.0913,1.757469231,3.1616,13,-1.6565040393247656,Accuracy,Accuracy,False
1905,80,5,0.28958236800000003,33.196488099999996,79.76,5.0,8,1.6973,2.5625,0.898266667,1.3764,3,0.25753456548591913,Accuracy,Speed,False
1775,80,5,0.226100263,35.40570093,88.07,5.0,10,1.467175,1.9811,1.354333333,1.4476,3,0.19510670610134895,Accuracy,Speed,False
1489,80,5,0.403017105,42.73038306,118.46,4.0,6,1.9297400000000002,2.3301,1.600775,2.8161,4,0.4630528670560423,Accuracy,Speed,False
1122,80,5,0.27560500000000004,22.785564100000002,52.54,2.5,3,0.7958875,1.1171,1.0066428570000001,1.1717,7,-1.4528329764393604,Accuracy,Accuracy,False
1581,80,5,0.451450497,46.2683945,127.41,2.222222222,4,1.2670333329999999,2.1236,1.3888125,1.8572,8,0.1232541321660463,Accuracy,Speed,False
1063,80,5,0.254892354,23.90114428,69.23,2.5,4,0.8143125,1.4693,1.063714286,1.3762,7,-1.1084920500952578,Accuracy,Accuracy,False
1072,80,5,0.254892354,26.75873377,83.2,3.333333333,4,0.87645,1.6577,1.06322,1.3781,5,-0.8996661100207959,Accuracy,Accuracy,False
1379,80,5,0.442727895,32.28604054,101.32,1.5384615380000002,4,0.8247923079999999,1.3137,1.54305,2.129,12,-1.126521024255105,Accuracy,Accuracy,False
1906,80,5,0.28958236800000003,29.89743682,67.72,6.666666667,11,1.911866667,2.9262,0.79595,1.2412,2,0.4685513280824196,Accuracy,Speed,False
1772,80,5,0.226100263,45.69330508,101.18,4.0,5,1.2389,1.4733,1.3607,1.8565,4,-0.9702322878331344,Accuracy,Accuracy,False
449,80,3,0.38419394700000004,30.93716714,84.98,10.0,11,3.8510000000000004,4.3408,1.5146,1.5146,1,1.0002180285966986,Speed,Speed,False
19,80,3,0.308553684,26.38741742,66.79,10.0,12,3.589,3.7119999999999997,1.5824,1.5824,1,0.1786217646537196,Speed,Speed,False
314,80,3,0.469810526,29.41761468,76.75,4.0,8,2.60862,4.4573,1.82535,2.4772,4,0.6919571231126227,Speed,Speed,False
451,80,3,0.38419394700000004,33.8059,60.79,10.0,10,3.2536,3.3374,1.1727,1.1727,1,-0.6056441122899443,Speed,Accuracy,False
199,80,3,0.393889211,33.775065500000004,95.66,4.0,8,1.8121,2.7757,1.3604,1.7203,4,-0.0830882299900324,Speed,Accuracy,False
644,80,3,0.184142105,36.66808743,72.6,20.0,20,4.0489,4.0489,0.0,0.0,0,1.7164654526437815,Speed,Speed,False
569,80,3,0.264108158,36.646018100000006,60.75,20.0,20,4.9973,4.9973,0.0,0.0,0,1.9361280574962692,Speed,Speed,False
310,80,3,0.469810526,39.26445076,90.37,5.0,8,2.854475,4.0108,1.1965333329999999,1.3119,3,0.7957431449389176,Speed,Speed,False
14,80,3,0.308553684,20.37582192,51.72,6.666666667,7,1.9858333330000002,2.1847,0.99975,1.0345,2,-1.3376383137107197,Speed,Accuracy,False
18,80,3,0.308553684,23.27090411,62.78,6.666666667,9,2.5211666669999997,3.2663,1.2753,1.3090000000000002,2,-0.4151827611150267,Speed,Accuracy,False
318,80,3,0.469810526,24.75962076,59.76,5.0,7,2.8299,4.1705,0.5103,0.7609,3,0.17926948553509447,Speed,Speed,False
4,80,3,0.308553684,15.09685096,37.37,5.0,7,2.154425,3.6314,0.989533333,1.1029,3,-0.6305924809399741,Speed,Accuracy,False
399,80,3,0.31691631600000003,16.5035942,32.5,3.333333333,5,1.0505,1.6692,0.87054,1.2385,5,-1.0067765374665143,Speed,Accuracy,False
192,80,3,0.393889211,41.33866913,101.87,5.0,12,2.691575,5.8214,1.924833333,2.1973,3,2.57164688564945,Speed,Speed,False
397,80,3,0.31691631600000003,29.76853026,84.76,4.0,6,1.24952,2.1276,1.206525,1.3096,4,-1.1650606523211238,Speed,Accuracy,False
190,80,3,0.393889211,54.46798942,131.28,10.0,18,4.1386,6.8853,1.7216,1.7216,1,2.7070380187271965,Speed,Speed,False
751,80,3,0.18430421100000002,47.10163551,88.88,20.0,20,4.8248,4.8248,0.0,0.0,0,1.6877411111384006,Speed,Speed,False
512,80,3,0.286344211,26.91710526,67.0,6.666666667,7,2.453833333,2.7794,0.79595,1.0374,2,-0.7919922126496814,Speed,Accuracy,False
384,80,3,0.31691631600000003,24.53272727,47.87,3.333333333,7,1.175116667,2.1542,0.85646,1.3089,5,-1.3887600247404563,Speed,Accuracy,False
300,80,3,0.469810526,37.21,83.28,2.857142857,5,1.814885714,2.8894,1.265533333,2.1336,6,-0.8298784940992547,Speed,Accuracy,False
452,80,3,0.38419394700000004,32.94543767,76.32,10.0,11,4.07925,4.3987,1.8586,1.8586,1,0.5247656989806799,Speed,Speed,False
752,80,3,0.18430421100000002,21.37904523,48.25,20.0,20,4.4496,4.4496,0.0,0.0,0,1.5085774701306107,Speed,Speed,False
388,80,3,0.31691631600000003,29.81567073,60.62,5.0,7,1.666325,2.3271,0.8290000000000001,0.9649,3,-1.3822636108673052,Speed,Accuracy,False
576,80,3,0.264108158,17.24710317,34.93,20.0,20,5.7961,5.7961,0.0,0.0,0,1.4334338522153374,Speed,Speed,False
1677,80,3,0.211221579,18.15811404,42.69,6.666666667,10,1.4287,1.5586,1.10355,1.171,2,-1.423146228099533,Accuracy,Accuracy,False
1660,80,3,0.211221579,29.05605735,59.9,4.0,6,0.98854,1.5035,0.847975,1.4485,4,-2.109880592761435,Accuracy,Accuracy,False
1551,80,3,0.451450497,39.36908738,81.5,6.666666667,11,3.9110333330000002,6.3481,0.76005,1.239,2,2.4784085312601363,Accuracy,Speed,False
1113,80,3,0.254892354,30.68198556,67.94,2.857142857,4,0.6297714289999999,1.4243,0.795716667,1.1735,6,-2.2918935934926523,Accuracy,Accuracy,False
1106,80,3,0.254892354,25.89376582,52.2,3.333333333,4,1.0047,1.3721,0.62444,0.8983,5,-2.0568586280844485,Accuracy,Accuracy,False
1664,80,3,0.211221579,18.163788399999998,45.6,4.0,9,1.12612,2.3943,0.64165,0.8306,4,-0.9833195633578882,Accuracy,Accuracy,False
1107,80,3,0.254892354,21.54979592,55.01,2.857142857,5,0.954157143,1.4977,0.600666667,0.8285,6,-1.5455344421778747,Accuracy,Accuracy,False
1225,80,3,0.223630789,38.01824841,85.0,6.666666667,11,2.020066667,2.7112,1.6511,1.6522,2,-0.4725383030301984,Accuracy,Accuracy,False
1684,80,3,0.258833158,20.228125,43.5,6.666666667,9,1.8539,2.312,0.83,0.8991,2,-1.1456274012542664,Accuracy,Accuracy,False
1809,80,3,0.226100263,16.43397321,38.76,10.0,12,2.38695,2.6869,0.6917,0.6917,1,-0.6613140728879827,Accuracy,Accuracy,False
1861,80,3,0.28958236800000003,25.26163435,56.19,6.666666667,9,2.4942,3.3093,1.31015,1.7216,2,-0.7630678860965574,Accuracy,Accuracy,False
1415,80,3,0.442727895,26.85425957,62.4,3.333333333,5,1.90025,2.6231,1.6397599999999999,1.9267,5,-1.2839425516987077,Accuracy,Accuracy,False
1440,80,3,0.403017105,24.20928571,53.02,6.666666667,8,3.6703,4.3092,0.76125,0.8308,2,0.039926711127584724,Accuracy,Speed,False
964,80,3,0.387901155,35.80825444,134.35,5.0,8,2.178425,3.6875,6.8436,14.838,3,-2.6783226640512723,Accuracy,Accuracy,False
1111,80,3,0.254892354,18.125510199999997,35.77,3.333333333,5,0.7679,1.3407,0.47352,0.7607,5,-1.2806627801460237,Accuracy,Accuracy,False
1103,80,3,0.254892354,22.96930769,55.46,3.333333333,4,0.7874,1.4705,0.58286,0.9674,5,-1.9415319350070988,Accuracy,Accuracy,False
1345,80,3,0.40496973700000005,35.88905063,96.86,4.0,12,1.29578,4.5853,0.743325,1.24,4,2.1075780343469503,Accuracy,Speed,False
1167,80,3,0.27560500000000004,32.94625387,84.0,6.666666667,9,1.9958,2.4161,2.03035,2.5457,2,-1.1117656446582416,Accuracy,Accuracy,False
1549,80,3,0.451450497,21.12079295,48.49,4.0,6,2.9603,4.9462,1.24085,1.7205,4,-0.013695266368692671,Accuracy,Accuracy,False
1356,80,3,0.40496973700000005,24.2,60.88,2.222222222,3,0.533166667,1.4709,0.786775,1.1727,8,-1.9149679843781016,Accuracy,Accuracy,False
969,80,3,0.387901155,25.75933022,77.12,4.0,8,2.27366,3.4077,2.72985,3.7045,4,-0.33663573727550755,Accuracy,Accuracy,False
1235,80,3,0.223630789,31.61307087,66.51,6.666666667,11,2.505466667,3.2699,1.8917,2.3376,2,-0.6390341126428822,Accuracy,Accuracy,False
1173,80,3,0.27560500000000004,34.15256983,96.04,5.0,8,1.7176,2.613,1.2879,1.8578,3,-0.42569772275725626,Accuracy,Accuracy,False
1118,80,3,0.254892354,30.89816456,82.32,2.5,4,0.6908125,1.1697,0.644471429,1.4483,7,-2.1468784132806533,Accuracy,Accuracy,False
55,80,5,0.308553684,32.83008475,80.88,2.857142857,5,1.1044,1.6966,1.5474833330000002,2.6082,6,-1.1011279269218832,Speed,Accuracy,False
